lei,ementa
"9.678, de 03.07.98Publicada no DOU de 6.7.98","Institui a Gratificação de Estímulo à Docência no Magistério Superior, e dá outras providências. Mensagem de Veto"
"9.677, de 02.07.98Publicada no DOU de 3.7.98","Altera dispositivos do Capítulo III do Título VIII do Código Penal, incluindo na classificação dos delitos considerados hediondos crimes contra a saúde pública, e dá outras providências."
"9.676, de 30.06.98Publicada no DOU de 1º.7.98",Dispõe sobre a periodicidade de recolhimento das contribuições previdenciárias arrecadadas pelo Instituto Nacional do Seguro Social  INSS.
"9.675, de 29.06.98Publicada no DOU de 30.6.98","Amplia, para o estrangeiro em situação ilegal no território nacional, o prazo para requerer registro provisório."
"9.674, de 25.06.98Publicada no DOU de 26.6.98",Dispõe sobre o exercício da profissão de Bibliotecário e determina outras providências. Mensagem de Veto
"9.673, de 24.06.98Publicada no DOU de 25.6.98","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério do Meio Ambiente, dos Recursos Hídricos e da Amazônia Legal, crédito especial até o limite de R$9.869.046,00, para os fins que especifica."
"9.672, de 24.06.98Publicada no DOU de 25.6.98","Autoriza o Poder Executivo a abrir ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito suplementar no valor de R$415.079.117,00, para os fins que especifica."
"9.671, de 24.06.98Publicada no DOU de 25.6.98","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União em favor de Encargos Financeiros da União - Recursos sob Supervisão do Ministério da Fazenda, crédito especial até o limite de R$9.242.311,00, para os fins que especifica."
"9.670, de 24.06.98Publicada no DOU de 25.6.98","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, crédito suplementar no valor de R$20.032.740,00, em favor da Justiça Federal, para os fins que especifica."
"9.669, de 23.06.98Publicada no DOU de 24.6.98","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério da Indústria, do Comércio e do Turismo, crédito suplementar até o limite de R$6.000.000,00, para os fins que especifica."
"9.668, de 23.06.98Publicada no DOU de 24.6.98",Altera os arts. 17 e 18 da Lei n o
"9.667, de 23.06.98Publicada no DOU de 24.6.98","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do Desporto, crédito especial até o limite de R$5.003.898,00, para os fins que especifica."
"9.666, de 23.06.98Publicada no DOU de 24.6.98","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério da Educação e do Desporto, crédito suplementar no valor de R$61.945.635,00, para os fins que especifica."
"9.665, de 19.06.98Publicada no DOU de 22.6.98","Autoriza o Poder Executivo a conceder remissão parcial de créditos externos, em consonância com parâmetros estabelecidos nas Atas de Entendimentos originárias do chamado ""Clube de Paris"" ou em Memorandos de Entendimentos decorrentes de negociações bilaterais, negociar títulos referentes a créditos externos a valor de mercado e receber títulos da dívida do Brasil e de outros países em pagamento e dá outras providências."
"9.664, de 19.06.98Publicada no DOU de 22.6.98",Dispõe sobre a reestruturação da Justiça Federal de Primeiro Grau da 4 a
"9.663, de 19.06.98Publicada no DOU de 22.6.98","Autoriza o Poder Executivo a abrir aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Educação e do Desporto, crédito suplementar no valor de R$ 500.000.000,00, para reforço de dotações consignadas no vigente Orçamento."
"9.662, de 19.06.98Publicada no DOU de 22.6.98","Autoriza o Poder Executivo a abrir aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério das Comunicações, crédito especial até o limite de R$ 500.000.000,00, para os fins que especifica."
"9.661, de 16.06.98Publicada no DOU de 17.6.98","Denomina ""Aeroporto Internacional de Salvador - Deputado Luís Eduardo Magalhães"" ao aeroporto da cidade de Salvador, Estado da Bahia."
"9.660, de 16.06.98Publicada no DOU de 17.6.98",Dispõe sobre a substituição gradual da frota oficial de veículos e dá outras providências. Mensagem de veto
"9.659, de 09.06.98Publicada no DOU de 10.6.98",Dispõe sobre a criação de cargos efetivos de Agente Penitenciário na Carreira Policial Civil do Distrito Federal e dá outras providências.
"9.658, de 05.06.98Publicada no DOU de 8.6.98",Dá nova redação ao art. 11 da Consolidação das Leis do Trabalho e determina outras providências. Mensagem de veto
"9.657, de 03.06.98Publicada no DOU de 4.6.98","Cria, no âmbito das Forças Armadas, a Carreira de Tecnologia Militar, a Gratificação de Desempenho de Atividade de Tecnologia Militar, os cargos que menciona, e dá outras providências."
"9.656, de 03.06.98Publicada no DOU de 4.6.98",Dispõe sobre os planos e seguros privados de assistência à saúde.
"9.655, de 02.06.98Publicada no DOU de 3.6.1998",Altera o percentual de diferença entre a remuneração dos cargos de Ministros do Superior Tribunal de Justiça e dos Juízes da Justiça Federal de Primeiro e Segundo Graus.
"9.654, de 02.06.98Publicada no DOU de 3.6.1998",Cria a carreira de Policial Rodoviário Federal e dá outras providências.
"9.653, de 27.05.98Publicada no DOU de 28.5.1998","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor de Operações Oficiais de Crédito - Recursos Sob Supervisão do Ministério da Fazenda, crédito especial até o limite de R$ 847.495.130,00, para os fins que especifica."
"9.652, de 27.05.98Publicada no DOU de 28.5.1998","Abre ao Orçamento de Investimento, em favor das empresas Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. e Petrobrás Fertilizantes S.A., crédito especial até o limite de R$ 847.386.099,00, para os fins que especifica."
"9.651, de 27.05.98Publicada no DOU de 28.5.1998","Institui as Gratificações de Desempenho de Função Essencial à Justiça - GFJ, de Atividade de Informações Estratégicas - GDI, de Atividade Fundiária - GAF e Provisória - GP, e dá outras providências."
"9.650, de 27.05.98Publicada no DOU de 28.5.1998",Dispõe sobre o Plano de Carreira dos servidores do Banco Central do Brasil e dá outras providências. Mensagem de veto
"9.649, de 27.05.98Publicada no DOU de 28.5.1998","Dispõe sobre a organização da Presidência da República e dos Ministérios, e dá outras providências. Mensagem de veto"
"9.648, de 27.05.98Publicada no DOU de 28.5.1998","Altera dispositivos das Leis n o 3.890-A, de 25 de abril de 1961, n o 8.666, de 21 de junho de 1993, n o 8.987, de 13 de fevereiro de 1995, n o 9.074, de 7 de julho de 1995, n o 9.427, de 26 de dezembro de 1996, e autoriza o Poder Executivo a promover a reestruturação da Centrais Elétricas Brasileiras - ELETROBRÁS e de suas subsidiárias e dá outras providências. Mensagem de veto"
"9.647, de 26.05.98Publicada no DOU de 27.5.1998","Cria a Gratificação de Desempenho de Atividade de Ciência e Tecnologia - GDCT para os ocupantes dos cargos efetivos de nível intermediário da carreira de Gestão, Planejamento e Infra-Estrutura em Ciência e Tecnologia, e dá outras providências."
"9.646, de 26.05.98Publicada no DOU de 27.5.1998","Autoriza o Poder Executivo a abrir ao Orçamento da Seguridade Social da União, em favor do Ministério do Planejamento e Orçamento, crédito extraordinário no valor de R$2.500.000,00, para os fins que especifica."
"9.645, de 26.05.98Publicada no DOU de 27.5.1998","Autoriza o Poder Executivo a abrir ao Orçamento da Seguridade Social da União, em favor do Ministério do Planejamento e Orçamento, crédito extraordinário no valor de R$4.400.000,00, para os fins que especifica."
"9.644, de 26.05.98Publicada no DOU de 27.5.1998","Autoriza a utilização de recursos do Fundo da Marinha Mercante - FMM, em favor da Companhia de Navegação Lloyd Brasileiro - LLOYDBRAS, e dá outras providências."
"9.643, de 26.05.98Publicada no DOU de 27.5.1998",Isenta do Imposto de Importação e do Imposto sobre Produtos Industrializados partes e peças destinadas industrialização de bens de informática a serem adquiridos pelo Tribunal Superior Eleitoral - TSE.
"9.642, de 25.05.98Publicada no DOU de 26.5.1998","Dispõe sobre a reestruturação da Justiça Federal de Primeiro Grau da 1ª Região, e dá outras providências."
"9.641, de 25.05.98Publicada no DOU de 26.5.1998","Cria a Gratificação de Desempenho de Atividade de Fiscalização - GDAF, a Gratificação de Desempenho de Atividade de Proteção ao Vôo - GDACTA, e dá outras providências."
"9.640, de 25.05.98Publicada no DOU de 26.5.1998","Dispõe sobre o número de Cargos de Direção e Funções Gratificadas das Instituições Federais de Ensino Superior, dos Centros Federais de Educação Tecnológica, das Escolas Agrotécnicas Federais, das Escolas Técnicas Federais, das Instituições Federais de Ensino Militar, e dá outras providências."
"9.639, de 25.05.98Publicada no DOU de 26.5.1998","Dispõe sobre amortização e parcelamento de dívidas oriundas de contribuições sociais e outras importâncias devidas ao Instituto Nacional do Seguro Social  INSS, altera dispositivos das Leis n o"
"9.638, de 20.05.98Publicada no DOU de 21.5.1998","Cria a Gratificação de Desempenho de Atividade de Ciência e Tecnologia - GDCT, e dá outras providências."
"9.637, de 15.05.98Publicada no DOU de 18.5.1998","Dispõe sobre a qualificação de entidades como organizações sociais, a criação do Programa Nacional de Publicização, a extinção dos órgãos e entidades que menciona e a absorção de suas atividades por organizações sociais, e dá outras providências."
"9.636, de 15.05.98Publicada no DOU de 18.5.1998","Dispõe sobre a regularização, administração, aforamento e alienação de bens imóveis de domínio da União, altera dispositivos dos Decretos-Leis n os 9.760, de 5 de setembro de 1946, e 2.398, de 21 de dezembro de 1987, regulamenta o § 2 o do art. 49 do Ato das Disposições Constitucionais Transitórias, e dá outras providências. Mensagem de veto"
"9.635, de 15.05.98Publicada no DOU de 18.5.1998",Altera procedimentos relativos ao Programa Nacional de Desestatização de que trata a Lei n o
"9.634, de 15.05.98Publicada no DOU de 18.5.1998","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor de Encargos Financeiros da União - Recursos sob Supervisão do Ministério da Fazenda, crédito suplementar até o limite de R$45.305.756,00, para os fins que especifica."
"9.633, de 12.05.98Publicada no DOU de 13.5.1998","Altera o Anexo III da Lei nº 9.442, de 14 de março de 1997, que dispõe sobre a tabela de cálculo da Gratificação de Condição Especial de Trabalho - GCET."
"9.632, de 07.05.98Publicada no DOU de 8.5.1998","Dispõe sobre a extinção de cargos no âmbito da Administração Pública Federal direta, autárquica e fundacional, e dá outras providências."
"9.631, de 28.04.98Publicada no DOU de 29.4.1998",Transforma cargo em comissão do Grupo-Direção e Assessoramento Superiores - DAS - Secretaria do Tribunal Superior Eleitoral.
"9.630, de 23.04.98Publicada no DOU de 24.4.1998","Dispõe sobre as alíquotas de contribuição para o Plano de Seguridade Social do servidor público civil ativo e inativo dos Poderes da União, das autarquias e das fundações públicas, e dá outras providências."
"9.629, de 22.04.98Publicada no DOU de 23.4.1998",Transforma cargo em comissão do Grupo-Direção e Assessoramento Superiores - DAS na Secretaria do Tribunal Superior Eleitoral.
"9.628, de 14.04.98Publicada no DOU de 15.4.1998",Dispõe sobre a criação da Escola Superior do Ministério Público da União e dá outras providências.
"9.627, de 13.04.98Publicada no DOU de 14.4.1998","Altera dispositivos da Lei nº 9.473, de 22 de julho de 1997, que dispõe sobre as diretrizes para a elaboração da lei orçamentária de 1998 e dá outras providências."
"9.626, de 08.04.98Publicada no DOU de 9.4.1998","Dispõe e sobre a inclusão no rito processual da Lei nº 8.029, de 12 de abril de 1990, das liquidações do Banco de Roraima S.A. - BANRORAIMA e da Companhia Usinas Nacionais - CUN, e dá outras providências."
"9.625, de 07.04.98Publicada no DOU de 8.4.1998","Cria a Gratificação de Desempenho e Produtividade - GDP das atividades de finanças, controle, orçamento e planejamento, de Desempenho Diplomático - GDD, de Desempenho de Atividade de Chancelaria - GDC e de Desempenho de Atividade de Ciência e Tecnologia - GDCT, e dá outras providências. Mensagem de veto"
"9.624, de 02.04.98Publicada no DOU de 8.4.1998","Altera dispositivos da Lei nº 8.911, de 11 de julho de 1994, e dá outras providências."
"9.623, de 02.04.98Publicada no DOU de 3.4.1998","Abre ao Orçamento de Investimento, em favor da Companhia Hidroelétrica do São Francisco - CHESF, crédito suplementar até o limite de R$126.700.000,00, para os fins que especifica."
"9.622, de 02.04.98Publicada no DOU de 3.4.1998","Autoriza o Poder Executivo a abrir ao Orçamento Fiscal da União, em favor do Ministério de Minas e Energia, crédito especial até o limite de R$58.905.272,00, para os fins que especifica."
"9.621, de 02.04.98Publicada no DOU de 3.4.1998","Autoriza o Poder Executivo a abrir aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério de Minas e Energia, crédito suplementar no valor de R$64.784.121,00, para os fins que especifica."
"9.620, de 02.04.98Publicada no DOU de 3.4.1998","Cria carreiras no âmbito do Poder Executivo Federal, cria as Gratificações de Desempenho e Eficiência - GDE e de Desempenho de Atividade de Defesa Agropecuária - GDA e dá outras providências."
